Date,Open,High,Low,Close,Adj Close,Volume,Company
27-03-2018,94.940002,95.139999,88.510002,89.470001,85.069763,56569000,M-SOFT
28-03-2018,89.82,91.230003,88.870003,89.389999,84.993698,52501100,M-SOFT
29-03-2018,90.18,92.290001,88.400002,91.269997,86.781227,45867500,M-SOFT
02-04-2018,90.470001,90.879997,87.510002,88.519997,84.166481,48515400,M-SOFT
03-04-2018,89.580002,90.050003,87.889999,89.709999,85.297943,37213800,M-SOFT
04-04-2018,87.849998,92.760002,87.730003,92.330002,87.789101,35560000,M-SOFT
05-04-2018,92.440002,93.07,91.400002,92.379997,87.836647,29771900,M-SOFT
06-04-2018,91.489998,92.459999,89.480003,90.230003,85.792389,38026000,M-SOFT
09-04-2018,91.040001,93.169998,90.620003,90.769997,86.305824,31533900,M-SOFT
10-04-2018,92.389999,93.279999,91.639999,92.879997,88.312057,26812000,M-SOFT
11-04-2018,92.010002,93.290001,91.480003,91.860001,87.342201,24872100,M-SOFT
12-04-2018,92.43,94.160004,92.43,93.580002,88.977638,26758900,M-SOFT
13-04-2018,94.050003,94.18,92.440002,93.080002,88.50222,23346100,M-SOFT
16-04-2018,94.07,94.660004,93.419998,94.169998,89.538605,20288100,M-SOFT
17-04-2018,95.0,96.540001,94.879997,96.07,91.345169,26771000,M-SOFT
18-04-2018,96.220001,96.720001,95.519997,96.440002,91.696976,21043300,M-SOFT
19-04-2018,96.440002,97.07,95.339996,96.110001,91.383179,23552500,M-SOFT
20-04-2018,95.910004,96.110001,94.050003,95.0,90.327789,31154400,M-SOFT
23-04-2018,95.739998,96.290001,94.629997,95.349998,90.660591,22331800,M-SOFT
24-04-2018,96.239998,96.470001,92.410004,93.120003,88.540245,34524800,M-SOFT
25-04-2018,93.300003,93.300003,90.279999,92.309998,87.770088,33729300,M-SOFT
26-04-2018,93.550003,95.150002,93.099998,94.260002,89.624176,42529000,M-SOFT
27-04-2018,97.599998,97.900002,93.910004,95.82,91.107468,48272800,M-SOFT
30-04-2018,96.330002,96.400002,93.150002,93.519997,88.920578,41523600,M-SOFT
01-05-2018,93.209999,95.290001,92.790001,95.0,90.327789,31408900,M-SOFT
02-05-2018,94.989998,95.169998,93.190002,93.510002,88.911057,27471000,M-SOFT
03-05-2018,92.959999,94.93,92.449997,94.07,89.443512,31142500,M-SOFT
04-05-2018,93.32,95.370003,92.919998,95.160004,90.479919,22531300,M-SOFT
07-05-2018,95.169998,96.709999,95.099998,96.220001,91.487801,24242000,M-SOFT
08-05-2018,95.849998,96.160004,95.059998,95.809998,91.097961,23484600,M-SOFT
09-05-2018,96.010002,96.970001,95.050003,96.940002,92.172386,27327400,M-SOFT
10-05-2018,97.459999,97.949997,97.050003,97.910004,93.094673,22388100,M-SOFT
11-05-2018,97.800003,97.870003,97.040001,97.699997,92.894997,16778300,M-SOFT
14-05-2018,97.919998,98.690002,97.309998,98.029999,93.208771,19454100,M-SOFT
15-05-2018,97.239998,97.849998,96.339996,97.32,92.533669,24594000,M-SOFT
16-05-2018,97.360001,97.400002,96.620003,97.150002,92.772423,17384700,M-SOFT
17-05-2018,96.760002,97.540001,95.830002,96.18,91.846138,17246700,M-SOFT
18-05-2018,96.010002,96.93,96.010002,96.360001,92.018021,17865800,M-SOFT
21-05-2018,97.0,98.010002,96.800003,97.599998,93.202156,19422500,M-SOFT
22-05-2018,97.68,98.169998,97.199997,97.5,93.106651,15441200,M-SOFT
23-05-2018,96.709999,98.730003,96.32,98.660004,94.214386,21251200,M-SOFT
24-05-2018,98.730003,98.940002,96.809998,98.309998,93.880157,26649300,M-SOFT
25-05-2018,98.300003,98.980003,97.860001,98.360001,93.927902,18363900,M-SOFT
29-05-2018,97.839996,98.879997,97.230003,98.010002,93.593681,28671000,M-SOFT
30-05-2018,98.309998,99.25,97.910004,98.949997,94.491318,22158500,M-SOFT
31-05-2018,99.290001,99.989998,98.610001,98.839996,94.386269,34140900,M-SOFT
01-06-2018,99.279999,100.860001,99.169998,100.790001,96.248405,28655600,M-SOFT
04-06-2018,101.260002,101.860001,100.849998,101.669998,97.08876,27281600,M-SOFT
05-06-2018,102.0,102.330002,101.529999,102.190002,97.585327,23514400,M-SOFT
06-06-2018,102.480003,102.599998,101.900002,102.489998,97.871788,21122900,M-SOFT
07-06-2018,102.650002,102.690002,100.379997,100.879997,96.334358,28232200,M-SOFT
08-06-2018,101.089996,101.949997,100.540001,101.629997,97.050545,22165100,M-SOFT
11-06-2018,101.010002,101.589996,100.669998,101.050003,96.496704,23490900,M-SOFT
12-06-2018,101.099998,101.449997,100.75,101.309998,96.744965,18325200,M-SOFT
13-06-2018,101.720001,102.010002,100.559998,100.849998,96.30571,29492900,M-SOFT
14-06-2018,101.650002,102.029999,101.0,101.419998,96.850014,25691800,M-SOFT
15-06-2018,101.510002,101.529999,100.07,100.129997,95.618156,65738600,M-SOFT
18-06-2018,100.010002,101.110001,99.419998,100.860001,96.315262,23586000,M-SOFT
19-06-2018,99.650002,101.0,99.5,100.860001,96.315262,28653100,M-SOFT
20-06-2018,101.370003,102.519997,101.120003,101.870003,97.279755,26180800,M-SOFT
21-06-2018,102.080002,102.459999,100.879997,101.139999,96.582626,23198200,M-SOFT
22-06-2018,100.410004,100.769997,99.629997,100.410004,95.885544,38923100,M-SOFT
25-06-2018,100.0,100.110001,97.300003,98.389999,93.956551,35433300,M-SOFT
26-06-2018,98.82,100.080002,98.75,99.080002,94.615448,26897200,M-SOFT
27-06-2018,99.580002,100.019997,97.400002,97.540001,93.144859,31298400,M-SOFT
28-06-2018,97.379997,99.110001,97.260002,98.629997,94.18573,26650700,M-SOFT
29-06-2018,98.93,99.910004,98.330002,98.610001,94.166641,28053200,M-SOFT
02-07-2018,98.099998,100.059998,98.0,100.010002,95.503571,19564500,M-SOFT
03-07-2018,100.480003,100.629997,98.940002,99.050003,94.5868,14670300,M-SOFT
05-07-2018,99.5,99.919998,99.029999,99.760002,95.264824,18977400,M-SOFT
06-07-2018,99.889999,101.43,99.669998,101.160004,96.60173,19234600,M-SOFT
09-07-2018,101.650002,102.25,101.25,101.849998,97.260651,18212000,M-SOFT
10-07-2018,102.0,102.510002,101.860001,102.120003,97.518494,19293100,M-SOFT
11-07-2018,101.150002,102.339996,101.099998,101.980003,97.384796,19644600,M-SOFT
12-07-2018,102.769997,104.410004,102.730003,104.190002,99.495216,24335900,M-SOFT
13-07-2018,104.370003,105.599998,104.089996,105.43,100.679344,24635200,M-SOFT
16-07-2018,105.400002,105.82,104.519997,104.910004,100.18277,21786900,M-SOFT
17-07-2018,104.610001,106.5,104.32,105.949997,101.175896,25901700,M-SOFT
18-07-2018,105.940002,106.050003,104.720001,105.120003,100.383308,29493900,M-SOFT
19-07-2018,104.93,105.309998,103.889999,104.400002,99.69574,40171600,M-SOFT
20-07-2018,108.080002,108.199997,106.080002,106.269997,101.481476,56004000,M-SOFT
23-07-2018,106.300003,108.139999,106.129997,107.970001,103.104881,29707000,M-SOFT
24-07-2018,108.57,108.82,107.260002,107.660004,102.808861,26316600,M-SOFT
25-07-2018,107.959999,111.150002,107.599998,110.830002,105.835999,30702100,M-SOFT
26-07-2018,110.739998,111.0,109.5,109.620003,104.680527,31372100,M-SOFT
27-07-2018,110.18,110.18,106.139999,107.68,102.82795,37005300,M-SOFT
30-07-2018,107.190002,107.529999,104.760002,105.370003,100.622047,34668300,M-SOFT
31-07-2018,106.489998,106.720001,105.379997,106.080002,101.300018,27655200,M-SOFT
01-08-2018,106.029999,106.449997,105.419998,106.279999,101.491005,23628700,M-SOFT
02-08-2018,105.400002,108.089996,104.839996,107.57,102.722908,26104300,M-SOFT
03-08-2018,107.800003,108.050003,106.82,108.040001,103.171707,18659600,M-SOFT
06-08-2018,108.120003,108.419998,107.559998,108.129997,103.25766,20265900,M-SOFT
07-08-2018,108.559998,109.099998,108.169998,108.879997,103.973869,16080200,M-SOFT
08-08-2018,109.330002,109.75,108.760002,109.489998,104.556374,15487500,M-SOFT
09-08-2018,109.709999,110.160004,109.599998,109.669998,104.728279,13677200,M-SOFT
10-08-2018,109.419998,109.690002,108.379997,109.0,104.08847,18183700,M-SOFT
13-08-2018,109.239998,109.580002,108.099998,108.209999,103.334053,18472500,M-SOFT
14-08-2018,108.559998,109.75,108.040001,109.559998,104.623245,16788300,M-SOFT
15-08-2018,108.489998,108.989998,106.82,107.660004,103.204491,29982800,M-SOFT
16-08-2018,108.300003,108.860001,107.300003,107.639999,103.18531,21384300,M-SOFT
17-08-2018,107.360001,107.900002,106.690002,107.580002,103.1278,18061500,M-SOFT
20-08-2018,107.510002,107.900002,106.480003,106.870003,102.447174,17914200,M-SOFT
21-08-2018,106.919998,107.349998,105.849998,105.980003,101.594025,22881900,M-SOFT
22-08-2018,105.849998,107.339996,105.779999,107.059998,102.629311,18000600,M-SOFT
23-08-2018,107.150002,108.18,106.870003,107.559998,103.108627,18167700,M-SOFT
24-08-2018,107.669998,108.559998,107.559998,108.400002,103.913872,17234000,M-SOFT
27-08-2018,109.269997,109.639999,108.510002,109.599998,105.064194,19662300,M-SOFT
28-08-2018,109.940002,110.5,109.790001,110.260002,105.696892,19151500,M-SOFT
29-08-2018,110.449997,112.029999,110.269997,112.019997,107.384041,20818000,M-SOFT
30-08-2018,111.669998,112.610001,111.440002,111.949997,107.316948,22798700,M-SOFT
31-08-2018,111.690002,112.779999,111.519997,112.330002,107.681213,23222700,M-SOFT
04-09-2018,110.849998,111.959999,110.220001,111.709999,107.086861,22634600,M-SOFT
05-09-2018,111.010002,111.419998,108.099998,108.489998,104.00013,32872400,M-SOFT
06-09-2018,108.25,108.989998,107.510002,108.739998,104.239799,23477600,M-SOFT
07-09-2018,108.230003,108.720001,107.230003,108.209999,103.73172,22498600,M-SOFT
10-09-2018,108.839996,109.639999,108.360001,109.379997,104.853302,20727900,M-SOFT
11-09-2018,108.900002,111.589996,108.889999,111.239998,106.636322,24301800,M-SOFT
12-09-2018,111.43,111.849998,110.510002,111.709999,107.086861,18891100,M-SOFT
13-09-2018,112.120003,113.730003,112.120003,112.910004,108.237206,26055600,M-SOFT
14-09-2018,113.360001,113.730003,112.440002,113.370003,108.678177,19122300,M-SOFT
17-09-2018,113.690002,113.699997,111.860001,112.139999,107.499092,20736500,M-SOFT
18-09-2018,112.190002,113.699997,111.720001,113.209999,108.524796,22170900,M-SOFT
19-09-2018,113.050003,113.32,111.040001,111.699997,107.077278,21728400,M-SOFT
20-09-2018,112.279999,113.800003,111.93,113.57,108.869911,23714500,M-SOFT
21-09-2018,114.0,115.290001,113.510002,114.260002,109.531357,71229700,M-SOFT
24-09-2018,113.029999,114.900002,112.220001,114.669998,109.92437,27334500,M-SOFT
25-09-2018,114.800003,115.099998,113.75,114.449997,109.71347,22668000,M-SOFT
26-09-2018,114.470001,115.059998,113.739998,113.980003,109.262932,19352000,M-SOFT
27-09-2018,114.779999,114.910004,114.199997,114.410004,109.67514,19091300,M-SOFT
28-09-2018,114.190002,114.57,113.68,114.370003,109.636795,21647800,M-SOFT
01-10-2018,114.75,115.68,114.730003,115.610001,110.825485,18883100,M-SOFT
02-10-2018,115.300003,115.839996,114.440002,115.150002,110.384529,20787200,M-SOFT
03-10-2018,115.419998,116.18,114.93,115.169998,110.403694,16648000,M-SOFT
04-10-2018,114.610001,114.760002,111.629997,112.790001,108.122185,34821700,M-SOFT
05-10-2018,112.629997,113.169998,110.639999,112.129997,107.489502,29068900,M-SOFT
08-10-2018,111.660004,112.029999,109.339996,110.849998,106.262459,29640600,M-SOFT
09-10-2018,111.139999,113.080002,110.800003,112.260002,107.614128,26198600,M-SOFT
10-10-2018,111.239998,111.5,105.790001,106.160004,101.766571,61376300,M-SOFT
11-10-2018,105.349998,108.93,104.199997,105.910004,101.526909,63904300,M-SOFT
12-10-2018,109.010002,111.239998,107.120003,109.57,105.035446,47742100,M-SOFT
15-10-2018,108.910004,109.480003,106.949997,107.599998,103.146965,32068100,M-SOFT
16-10-2018,109.540001,111.410004,108.949997,111.0,106.406258,31610200,M-SOFT
17-10-2018,111.68,111.809998,109.550003,110.709999,106.12825,26548200,M-SOFT
18-10-2018,110.099998,110.529999,107.830002,108.5,104.009727,32506200,M-SOFT
19-10-2018,108.93,110.860001,108.209999,108.660004,104.163116,32785500,M-SOFT
22-10-2018,109.32,110.540001,108.239998,109.629997,105.092957,26545600,M-SOFT
23-10-2018,107.769997,108.970001,105.110001,108.099998,103.626274,43770400,M-SOFT
24-10-2018,108.410004,108.489998,101.589996,102.32,98.085487,63897800,M-SOFT
25-10-2018,106.550003,109.269997,106.150002,108.300003,103.817993,61646800,M-SOFT
26-10-2018,105.690002,108.75,104.760002,106.959999,102.533463,55523100,M-SOFT
29-10-2018,108.110001,108.699997,101.629997,103.849998,99.552155,55162000,M-SOFT
30-10-2018,103.660004,104.379997,100.110001,103.730003,99.437126,65350900,M-SOFT
31-10-2018,105.440002,108.139999,105.389999,106.809998,102.389656,51062400,M-SOFT
01-11-2018,107.050003,107.32,105.529999,105.919998,101.536499,33384200,M-SOFT
02-11-2018,106.480003,107.32,104.980003,106.160004,101.766571,37680200,M-SOFT
05-11-2018,106.370003,107.739998,105.900002,107.510002,103.060699,27922100,M-SOFT
06-11-2018,107.379997,108.839996,106.279999,107.720001,103.262001,24340200,M-SOFT
07-11-2018,109.440002,112.239998,109.400002,111.959999,107.32653,37901700,M-SOFT
08-11-2018,111.800003,112.209999,110.910004,111.75,107.125221,25644100,M-SOFT
09-11-2018,110.849998,111.449997,108.760002,109.57,105.035446,32039200,M-SOFT
12-11-2018,109.419998,109.959999,106.099998,106.870003,102.447174,33621800,M-SOFT
13-11-2018,107.550003,108.739998,106.639999,106.940002,102.514282,35374600,M-SOFT
14-11-2018,108.099998,108.260002,104.470001,104.970001,101.060516,39495100,M-SOFT
15-11-2018,104.989998,107.800003,103.910004,107.279999,103.284477,38505200,M-SOFT
16-11-2018,107.080002,108.879997,106.800003,108.290001,104.256889,33502100,M-SOFT
19-11-2018,108.269997,108.559998,103.550003,104.620003,100.723557,44773900,M-SOFT
20-11-2018,101.800003,102.970001,99.349998,101.709999,97.921944,64052500,M-SOFT
21-11-2018,103.599998,104.43,102.239998,103.110001,99.269814,28130600,M-SOFT
23-11-2018,102.169998,103.809998,102.0,103.07,99.23127,13823100,M-SOFT
26-11-2018,104.790001,106.629997,104.580002,106.470001,102.504654,32336200,M-SOFT
27-11-2018,106.269997,107.330002,105.360001,107.139999,103.149696,29124500,M-SOFT
28-11-2018,107.889999,111.330002,107.860001,111.120003,106.981476,46788500,M-SOFT
29-11-2018,110.330002,111.120003,109.029999,110.190002,106.086121,28123200,M-SOFT
30-11-2018,110.699997,110.970001,109.360001,110.889999,106.760048,33665600,M-SOFT
03-12-2018,113.0,113.419998,110.730003,112.089996,107.915337,34732800,M-SOFT
04-12-2018,111.940002,112.639999,108.209999,108.519997,104.478302,45197000,M-SOFT
06-12-2018,105.82,109.239998,105.0,109.190002,105.12336,49107400,M-SOFT
07-12-2018,108.379997,109.449997,104.300003,104.82,100.916107,45044900,M-SOFT
10-12-2018,104.800003,107.980003,103.889999,107.589996,103.582947,40801500,M-SOFT
11-12-2018,109.800003,110.949997,107.440002,108.589996,104.545685,42381900,M-SOFT
12-12-2018,110.889999,111.269997,109.040001,109.080002,105.017456,36183000,M-SOFT
13-12-2018,109.580002,110.870003,108.629997,109.449997,105.373665,31333400,M-SOFT
14-12-2018,108.25,109.260002,105.5,106.029999,102.081039,47043100,M-SOFT
17-12-2018,105.410004,105.800003,101.709999,102.889999,99.057983,56957300,M-SOFT
18-12-2018,103.75,104.510002,102.519997,103.970001,100.097755,49319200,M-SOFT
19-12-2018,103.650002,106.879997,101.349998,103.690002,99.828186,68198200,M-SOFT
20-12-2018,103.050003,104.309998,98.779999,101.510002,97.729385,70334200,M-SOFT
21-12-2018,101.629997,103.0,97.459999,98.230003,94.571556,111242100,M-SOFT
24-12-2018,97.68,97.970001,93.980003,94.129997,90.624245,43935200,M-SOFT
26-12-2018,95.139999,100.690002,93.959999,100.559998,96.814774,51634800,M-SOFT
27-12-2018,99.300003,101.190002,96.400002,101.18,97.411674,49498500,M-SOFT
28-12-2018,102.089996,102.410004,99.519997,100.389999,96.6511,38196300,M-SOFT
31-12-2018,101.290001,102.400002,100.440002,101.57,97.787163,33173800,M-SOFT
02-01-2019,99.550003,101.75,98.940002,101.120003,97.353905,35329300,M-SOFT
03-01-2019,100.099998,100.190002,97.199997,97.400002,93.772453,42579100,M-SOFT
04-01-2019,99.720001,102.510002,98.93,101.93,98.133728,44060600,M-SOFT
07-01-2019,101.639999,103.269997,100.980003,102.059998,98.258888,35656100,M-SOFT
08-01-2019,103.040001,103.970001,101.709999,102.800003,98.971344,31514400,M-SOFT
09-01-2019,103.860001,104.879997,103.239998,104.269997,100.386597,32280800,M-SOFT
10-01-2019,103.220001,103.75,102.379997,103.599998,99.741554,30067600,M-SOFT
11-01-2019,103.190002,103.440002,101.639999,102.800003,98.971344,28314200,M-SOFT
14-01-2019,101.900002,102.870003,101.260002,102.050003,98.24929,28437100,M-SOFT
15-01-2019,102.510002,105.050003,101.879997,105.010002,101.099052,31587600,M-SOFT
16-01-2019,105.260002,106.260002,104.959999,105.379997,101.455254,29853900,M-SOFT
17-01-2019,105.0,106.629997,104.760002,106.120003,102.167709,28393000,M-SOFT
18-01-2019,107.459999,107.900002,105.910004,107.709999,103.698479,37427600,M-SOFT
22-01-2019,106.75,107.099998,104.860001,105.68,101.744072,32371300,M-SOFT
23-01-2019,106.120003,107.040001,105.339996,106.709999,102.735725,25874300,M-SOFT
24-01-2019,106.860001,107.0,105.339996,106.199997,102.244698,23164800,M-SOFT
25-01-2019,107.239998,107.879997,106.199997,107.169998,103.178581,31225600,M-SOFT
28-01-2019,106.260002,106.480003,104.660004,105.080002,101.166412,29476700,M-SOFT
29-01-2019,104.879997,104.970001,102.169998,102.940002,99.106117,31490500,M-SOFT
30-01-2019,104.620003,106.379997,104.330002,106.379997,102.417999,49471900,M-SOFT
31-01-2019,103.800003,105.220001,103.18,104.43,100.540634,55636400,M-SOFT
01-02-2019,103.779999,104.099998,102.349998,102.779999,98.95208,35535700,M-SOFT
04-02-2019,102.870003,105.800003,102.769997,105.739998,101.801842,31315100,M-SOFT
05-02-2019,106.059998,107.269997,105.959999,107.220001,103.226715,27325400,M-SOFT
06-02-2019,107.0,107.0,105.529999,106.029999,102.081039,20609800,M-SOFT
07-02-2019,105.190002,105.589996,104.290001,105.269997,101.349358,29760700,M-SOFT
08-02-2019,104.389999,105.779999,104.260002,105.669998,101.734451,21461100,M-SOFT
11-02-2019,106.199997,106.580002,104.970001,105.25,101.330109,18914100,M-SOFT
12-02-2019,106.139999,107.139999,105.480003,106.889999,102.909019,25056600,M-SOFT
13-02-2019,107.5,107.779999,106.709999,106.809998,102.831993,18394900,M-SOFT
14-02-2019,106.309998,107.290001,105.660004,106.900002,102.918655,21784700,M-SOFT
15-02-2019,107.910004,108.300003,107.360001,108.220001,104.189476,26606900,M-SOFT
19-02-2019,107.790001,108.660004,107.779999,108.169998,104.141342,18038500,M-SOFT
20-02-2019,107.860001,107.940002,106.290001,107.150002,103.599892,21607700,M-SOFT
21-02-2019,106.900002,109.480003,106.870003,109.410004,105.785019,29063200,M-SOFT
22-02-2019,110.050003,111.199997,109.82,110.970001,107.293335,27763200,M-SOFT
25-02-2019,111.760002,112.18,111.260002,111.589996,107.892784,23750600,M-SOFT
26-02-2019,111.260002,113.239998,111.169998,112.360001,108.63726,21536700,M-SOFT
27-02-2019,111.690002,112.360001,110.879997,112.169998,108.453568,21487100,M-SOFT
28-02-2019,112.040001,112.879997,111.730003,112.029999,108.318207,29083900,M-SOFT
01-03-2019,112.889999,113.019997,111.669998,112.529999,108.801643,23501200,M-SOFT
04-03-2019,113.019997,113.25,110.800003,112.260002,108.540581,26608000,M-SOFT
05-03-2019,112.25,112.389999,111.230003,111.699997,107.999138,19538300,M-SOFT
06-03-2019,111.870003,112.660004,111.43,111.75,108.047485,17687000,M-SOFT
07-03-2019,111.400002,111.550003,109.870003,110.389999,106.732552,25339000,M-SOFT
08-03-2019,109.160004,110.709999,108.800003,110.510002,106.848564,22818400,M-SOFT
11-03-2019,110.989998,112.949997,110.980003,112.830002,109.091698,26491600,M-SOFT
12-03-2019,112.82,113.989998,112.650002,113.620003,109.855522,26132700,M-SOFT
13-03-2019,114.129997,115.0,113.779999,114.5,110.706367,35513800,M-SOFT
14-03-2019,114.540001,115.199997,114.330002,114.589996,110.793396,30763400,M-SOFT
15-03-2019,115.339996,117.25,114.589996,115.910004,112.069672,54681100,M-SOFT
18-03-2019,116.169998,117.610001,116.050003,117.57,113.67466,31207600,M-SOFT
